corpus_variant,feature,author,n_documents,n_marks,consistency_C,nearest_other_D,nearest_other,ratio_D_over_C,margin_D_minus_C,between_author_baseline,C_over_baseline
all_documents,f1,"Wilson, Harry Leon",13,192721,0.14100544747408092,0.006813317498002359,"Dowling, Richard",0.04831953389073679,-0.13419212997607857,0.16891442246323624,0.8347744699229006
all_documents,f1,"Wirt, Mildred A. (Mildred Augustine)",30,291644,0.007503090732172155,0.01950965833013569,"Stratemeyer, Edward",2.6002162344220534,0.012006567597963534,0.16891442246323624,0.044419479537368585
all_documents,f1,"Wister, Owen",13,128203,0.1072604110046779,0.0021370409849284927,"Moore, Frank Frankfort",0.0199238560146417,-0.1051233700197494,0.16891442246323624,0.6349985361849302
all_documents,f1,"Wodehouse, P. G. (Pelham Grenville)",37,490164,0.029195862819111965,0.005042730569068232,"Gibbs, George",0.1727207241762761,-0.024153132250043733,0.16891442246323624,0.172844108829525
all_documents,f1,"Wood, Henry, Mrs.",24,739657,0.023284921642066133,0.004546953602638494,"Green, Anna Katharine",0.19527459325540727,-0.01873796803942764,0.16891442246323624,0.13785040556340908
all_documents,f1,"Wood, William Charles Henry",12,64271,0.043744826172635205,0.00921182848228742,"Drake, Samuel Adams",0.21058098267287037,-0.03453299769034779,0.16891442246323624,0.25897626463575746
all_documents,f1,"Woolson, Constance Fenimore",14,260357,0.0743448904486211,0.007248105612244204,"James, Henry",0.09749298934340736,-0.06709678483637689,0.16891442246323624,0.4401334673763696
all_documents,f1,"Wordsworth, William",14,288887,0.08172928248122276,0.006681275457939415,"Hearn, Lafcadio",0.08174885738749063,-0.07504800702328335,0.16891442246323624,0.4838502319066977
all_documents,f1,"Wright, Harold Bell",10,149522,0.07306535797857254,0.0016018304108581496,"Stacpoole, H. De Vere (Henry De Vere)",0.021923254127187188,-0.07146352756771439,0.16891442246323624,0.4325584335137221
all_documents,f1,Xenophon,16,153191,0.21973316398058837,0.04782823012338644,"Burton, Richard Francis, Sir",0.21766504999496422,-0.17190493385720193,0.16891442246323624,1.3008549582461657
all_documents,f1,"Yeats, W. B. (William Butler)",35,133529,0.2075951384968524,0.004874327765958843,"Ritchie, J. Ewing (James Ewing)",0.023479970683575272,-0.20272081073089357,0.16891442246323624,1.2289959345658297
all_documents,f1,"Yonge, Charlotte M. (Charlotte Mary)",59,1289077,0.10475247153829703,0.004888291211970673,"Bloundelle-Burton, John",0.0466651635057941,-0.09986418032632635,0.16891442246323624,0.6201511393208364
all_documents,f1,"Young, Clarence",23,280301,0.007526873703261683,0.0010407764271453855,"Chadwick, Lester",0.13827472974528285,-0.006486097276116298,0.16891442246323624,0.04456027847414798
all_documents,f1,"Young, Filson",11,31108,0.12143630076673714,0.010536320816836921,"Roosevelt, Theodore",0.08676417801194208,-0.11089997994990022,0.16891442246323624,0.718922037537484
all_documents,f1,"Zangwill, Israel",15,294468,0.08568894263714144,0.002314445115817657,"Hay, Ian",0.027009845664899973,-0.08337449752132378,0.16891442246323624,0.5072920440277466
all_documents,f1,"Zola, Émile",37,607708,0.10055383338183915,0.005555272413919576,"Ebers, Georg",0.055246749199746606,-0.09499856096791957,0.16891442246323624,0.595294539776344
all_documents,f1,`Abdu'l-Bahá,15,137290,0.16678119883952208,0.021626547642845204,"Wordsworth, William",0.12967017741402856,-0.14515465119667686,0.16891442246323624,0.9873709799755054
all_documents,f3,"Abbott, Eleanor Hallowell",10,79604,0.14531031322463867,0.09146337501119028,"Hill, Grace Brooks",0.6294348486455664,-0.05384693821344838,0.34730487222017553,0.41839411090241924
all_documents,f3,"Abbott, Jacob",51,414731,0.3587809871002585,0.028209541815142805,"Griffiths, Arthur",0.07862607782853295,-0.33057144528511573,0.34730487222017553,1.0330433454812222
all_documents,f3,"Abbott, John S. C. (John Stevens Cabot)",23,272735,0.055603125944455406,0.03029826625194249,"Nye, Bill",0.5449022107535619,-0.025304859692512918,0.34730487222017553,0.16009889406102412
all_documents,f3,"Adams, Andy",10,102879,0.300650937600657,0.022360738270545966,"Buchan, John",0.0743744172195028,-0.278290199330111,0.34730487222017553,0.8656686434564556
all_documents,f3,"Adams, Samuel Hopkins",13,223823,0.11390093449720098,0.03498430822783441,"Bassett, Sara Ware",0.30714680597018384,-0.07891662626936657,0.34730487222017553,0.3279566271819906
all_documents,f3,Aesop,22,44566,0.7144845765819652,0.0952565829658659,Dante Alighieri,0.1333220983181547,-0.6192279936160993,0.34730487222017553,2.0572258949739535
all_documents,f3,"Aimard, Gustave",29,560205,0.05595923220583592,0.013000633992367762,"Dumas, Alexandre",0.2323233089501171,-0.04295859821346816,0.34730487222017553,0.1611242360296066
all_documents,f3,"Ainsworth, William Harrison",20,560529,0.05818362656683425,0.01667406970496406,"Stockton, Frank Richard",0.28657666578776975,-0.04150955686187019,0.34730487222017553,0.1675289672583357
all_documents,f3,"Alcott, Louisa May",37,420281,0.09354321605564801,0.015112492184485793,"Le Fanu, Joseph Sheridan",0.16155626053625854,-0.07843072387116222,0.34730487222017553,0.2693403506195152
all_documents,f3,"Aldrich, Thomas Bailey",19,57740,0.20305852007331932,0.01562588302949696,"Williamson, A. M. (Alice Muriel)",0.0769526096410771,-0.18743263704382235,0.34730487222017553,0.5846693677956508
all_documents,f3,"Alger, Horatio, Jr.",95,1280977,0.104216947457863,0.02765854520877205,"Blanchard, Amy Ella",0.2653939295233624,-0.07655840224909095,0.34730487222017553,0.30007338161324204
all_documents,f3,"Allen, Grant",29,357781,0.26296066152101866,0.02624196306585536,"Hewlett, Maurice",0.09979425406852278,-0.2367186984551633,0.34730487222017553,0.757146480094047
all_documents,f3,"Allen, James Lane",13,82217,0.14635197085855814,0.026535688396207405,"Meredith, George",0.18131418552506423,-0.11981628246235074,0.34730487222017553,0.421393370968253
all_documents,f3,"Altsheler, Joseph A. (Joseph Alexander)",33,548187,0.04949747880065225,0.02325512006813095,"Johnston, Annie F. (Annie Fellows)",0.4698243351300654,-0.0262423587325213,0.34730487222017553,0.14251881490816834
all_documents,f3,"Andersen, H. C. (Hans Christian)",14,199903,0.13934181344401053,0.03280560704690799,"Sienkiewicz, Henryk",0.23543261161940984,-0.10653620639710254,0.34730487222017553,0.4012089221589559
all_documents,f3,"Andreyev, Leonid",11,92463,0.4033961074304142,0.08894963131241763,"Strindberg, August",0.2205019574408299,-0.3144464761179966,0.34730487222017553,1.161504314211519
all_documents,f3,"Anstey, F.",18,223113,0.49276453538403187,0.0730264699825584,"Kipling, Rudyard",0.14819749543389085,-0.41973806540147346,0.34730487222017553,1.4188241363675471
all_documents,f3,"Appleton, Victor",31,309418,0.038175383436150276,0.004603437487594018,"Chadwick, Lester",0.1205865422489714,-0.03357194594855626,0.34730487222017553,0.10991894007161758
all_documents,f3,"Arthur, T. S. (Timothy Shay)",32,380215,0.07402208256822973,0.008106855951691664,"Stacpoole, H. De Vere (Henry De Vere)",0.10951942542577323,-0.06591522661653806,0.34730487222017553,0.21313286535555162
all_documents,f3,"Ashton, John",17,331324,0.07506353796612605,0.020596740811269512,"Moore, Thomas",0.27439075441080607,-0.05446679715485654,0.34730487222017553,0.21613154312024502
all_documents,f3,"Atherton, Gertrude Franklin Horn",25,311725,0.13470198984728432,0.024131790220419717,"Dowling, Richard",0.1791494709749919,-0.1105701996268646,0.34730487222017553,0.38784941019165825
all_documents,f3,"Atkinson, William Walker",19,122836,0.13491636109499514,0.03529921927867021,"Beers, Henry A. (Henry Augustin)",0.2616377953880322,-0.09961714181632492,0.34730487222017553,0.38846665246165707
all_documents,f3,"Auerbach, Berthold",10,246077,0.1009227062348397,0.02563833912239225,"Howells, William Dean",0.2540393542631895,-0.07528436711244746,0.34730487222017553,0.29058822466175854
all_documents,f3,"Aycock, Roger D.",12,9732,0.06638481047019865,0.0298642045417761,"Garrett, Randall",0.44986502680734003,-0.036520605928422545,0.34730487222017553,0.19114275606278766
all_documents,f3,"Bacheller, Irving",18,178554,0.14650182501804257,0.030451765841344878,"Phillips, David Graham",0.20785929347702367,-0.1160500591766977,0.34730487222017553,0.42182484824217226
all_documents,f3,"Bacon, Josephine Daskam",13,83980,0.08593436376134855,0.024509725694436834,"Caine, Hall, Sir",0.28521448954348094,-0.061424638066911716,0.34730487222017553,0.2474320708834458
all_documents,f3,Bahá'u'lláh,11,78751,0.5077794773605021,0.09528851438790893,`Abdu'l-Bahá,0.18765727768918491,-0.4124909629725932,0.34730487222017553,1.462056878483965
all_documents,f3,"Bailey, Arthur Scott",40,109082,0.0786682539248491,0.08234457360549947,"Snell, Roy J. (Roy Judson)",1.0467319343856587,0.0036763196806503806,0.34730487222017553,0.22651065452078367
all_documents,f3,"Baker, George M. (George Melville)",19,103804,0.3647349551597609,0.0809362871870828,"Shaw, Bernard",0.22190438849391653,-0.2837986679726781,0.34730487222017553,1.0501866928274346
all_documents,f3,"Baldwin, James",11,105298,0.28273630209868605,0.031377314894608904,"Allen, Grant",0.1109773122931239,-0.2513589872040771,0.34730487222017553,0.8140867713466573
all_documents,f3,"Ballantyne, R. M. (Robert Michael)",91,1109394,0.09753368449842709,0.018393518059430538,"Yonge, Charlotte M. (Charlotte Mary)",0.18858631409261656,-0.07914016643899655,0.34730487222017553,0.28083016479133976
all_documents,f3,"Ballou, Maturin Murray",19,227897,0.24932073928358972,0.01855233171164143,"Ritchie, J. Ewing (James Ewing)",0.0744115060983318,-0.23076840757194828,0.34730487222017553,0.7178728524301602
all_documents,f3,"Balzac, Honoré de",119,1150655,0.2357879931718375,0.01745827721924952,"Gaskell, Elizabeth Cleghorn",0.07404226561496828,-0.21832971595258796,0.34730487222017553,0.678907818553028
all_documents,f3,"Bangs, John Kendrick",37,241446,0.21581293734088883,0.02376209229831795,"Nesbit, E. (Edith)",0.11010504092618123,-0.1920508450425709,0.34730487222017553,0.621393348044001
all_documents,f3,"Barbour, Ralph Henry",32,420072,0.05618219359385762,0.012250735565491912,"Butler, Ellis Parker",0.21805370673229252,-0.043931458028365705,0.34730487222017553,0.16176621201628483
all_documents,f3,"Baring-Gould, S. (Sabine)",57,974321,0.20836506267628624,0.02176695777554309,"Paine, Albert Bigelow",0.10446548714051937,-0.18659810490074313,0.34730487222017553,0.599948573552381
all_documents,f3,"Barr, Amelia E.",26,396291,0.07477615976097554,0.018389580061156555,"De Mille, James",0.24592838305603623,-0.05638657969981899,0.34730487222017553,0.21530409084952556
all_documents,f3,"Barr, Robert",20,302898,0.04847303405608911,0.014892826260233185,"Castlemon, Harry",0.30723940744044204,-0.033580207795855924,0.34730487222017553,0.13956911616649997
all_documents,f3,"Barrie, J. M. (James Matthew)",25,216213,0.5498267491157491,0.035770695177093546,"Jerome, Jerome K. (Jerome Klapka)",0.0650581210074287,-0.5140560539386556,0.34730487222017553,1.583124203242343
all_documents,f3,"Bassett, Sara Ware",16,146619,0.05537998767521948,0.02036850181606756,"Phillips, David Graham",0.3677953475815185,-0.035011485859151925,0.34730487222017553,0.15945640877767786
all_documents,f3,"Bates, Arlo",14,155662,0.18391246796706212,0.015805497420322036,"Page, Thomas Nelson",0.08594032582474358,-0.1681069705467401,0.34730487222017553,0.5295418598402788
all_documents,f3,"Baum, L. Frank (Lyman Frank)",54,454218,0.13237338005010515,0.021540601208838633,"Harben, Will N. (Will Nathaniel)",0.16272607982575665,-0.11083277884126652,0.34730487222017553,0.381144609932758
all_documents,f3,"Beach, Rex",16,301372,0.05164176090554015,0.025990205452546558,"Brand, Max",0.5032788386144733,-0.025651555452993594,0.34730487222017553,0.1486928777457565
all_documents,f3,"Beaumont, Francis",10,150259,0.20150312287212288,0.03274861782306438,"Fletcher, John",0.16252163915021398,-0.1687545050490585,0.34730487222017553,0.5801908898772346
all_documents,f3,"Becke, Louis",39,156598,0.18482625988046741,0.019003074500542273,"Boldrewood, Rolf",0.10281587969605684,-0.16582318537992513,0.34730487222017553,0.5321729542662331
all_documents,f3,"Beerbohm, Max, Sir",10,60881,0.11474128525065168,0.029687195281735988,"Morley, Christopher",0.258731590960346,-0.0850540899689157,0.34730487222017553,0.3303762614015703
all_documents,f3,"Beers, Henry A. (Henry Augustin)",10,159308,0.18818600292144366,0.030281285971803754,"Lang, Andrew",0.16091146791849534,-0.15790471694963992,0.34730487222017553,0.5418467115605055
all_documents,f3,"Bellamy, Edward",20,70214,0.11890584555322772,0.01711322877188226,"King, Charles",0.14392251863026861,-0.10179261678134546,0.34730487222017553,0.34236734081244563
all_documents,f3,"Belloc, Hilaire",27,182245,0.2307561845503978,0.033855707594755015,"Franklin, Benjamin",0.1467163606501772,-0.1969004769556428,0.34730487222017553,0.6644196583689412
all_documents,f3,"Bennett, Arnold",44,593304,0.3500161128246181,0.03563371620063564,"Zangwill, Israel",0.10180593091293075,-0.31438239662398243,0.34730487222017553,1.007806514740524
all_documents,f3,"Benson, Arthur Christopher",16,170828,0.1632788187830483,0.03365772757144699,"Wairy, Louis Constant",0.20613652047647807,-0.1296210912116013,0.34730487222017553,0.4701310918538941
all_documents,f3,"Benson, E. F. (Edward Frederic)",28,395249,0.15033326143577044,0.022375215477642568,"Churchill, Winston",0.14883742469195568,-0.12795804595812788,0.34730487222017553,0.4328567591774698
all_documents,f3,"Benson, Robert Hugh",11,197957,0.1652004342043918,0.052222699895846485,"Moore, George Augustus",0.31611720724192965,-0.1129777343085453,0.34730487222017553,0.47566402725171736
all_documents,f3,"Bensusan, S. L. (Samuel Levy)",11,31013,0.10360191845080916,0.027267699653533647,"Morris, Charles",0.26319686026355316,-0.0763342187972755,0.34730487222017553,0.2983025195947445
all_documents,f3,"Besant, Annie",17,123182,0.21407798973884976,0.030482243453060033,"Huxley, Thomas Henry",0.14238849818351165,-0.18359574628578973,0.34730487222017553,0.6163978880294372
all_documents,f3,"Besant, Walter",19,411745,0.2828244117707962,0.04370016293945752,"Strang, Herbert",0.15451340521083654,-0.23912424883133868,0.34730487222017553,0.8143404668146963
all_documents,f3,"Bierce, Ambrose",17,105396,0.20154963314919594,0.03501152287458545,"Allen, Grant",0.173711667580503,-0.1665381102746105,0.34730487222017553,0.5803248075985027
all_documents,f3,"Bindloss, Harold",43,762951,0.07811999457995543,0.02157292872338039,"Freeman, Mary Eleanor Wilkins",0.2761511804932424,-0.05654706585657504,0.34730487222017553,0.22493204336745065
all_documents,f3,"Birmingham, George A.",15,200093,0.1331650890082041,0.03520315078158919,"Chase, Josephine",0.264357205358984,-0.09796193822661489,0.34730487222017553,0.3834241891193034
all_documents,f3,"Bjørnson, Bjørnstjerne",16,162661,0.3719889171996892,0.0710360867208879,"Phelps, Elizabeth Stuart",0.190962911625549,-0.3009528304788013,0.34730487222017553,1.071073131861695
all_documents,f3,"Black, William",20,317590,0.09552374732701345,0.03778506272194645,"Woolson, Constance Fenimore",0.3955567466652462,-0.057738684605067,0.34730487222017553,0.2750429232863043
all_documents,f3,"Blackmore, R. D. (Richard Doddridge)",23,473815,0.06763506595546044,0.03414028039225561,"Gaskell, Elizabeth Cleghorn",0.504771894725998,-0.03349478556320483,0.34730487222017553,0.19474263497398583
all_documents,f3,"Blackwood, Algernon",22,290955,0.06253095516674287,0.033313023239896974,"Coolidge, Susan",0.5327445127147926,-0.029217931926845894,0.34730487222017553,0.1800462941018031
all_documents,f3,"Blanchard, Amy Ella",12,118845,0.03348795320889396,0.02647741914312112,"Saunders, Marshall",0.7906550447546931,-0.007010534065772837,0.34730487222017553,0.09642235363650216
all_documents,f3,"Blasco Ibáñez, Vicente",14,200886,0.15217663575088944,0.047312930530039876,"Daudet, Alphonse",0.31090798069350367,-0.10486370522084956,0.34730487222017553,0.4381644138133955
all_documents,f3,"Bloundelle-Burton, John",14,230147,0.031217520646466945,0.01971522197644238,"Steel, Flora Annie Webster",0.6315434912244915,-0.011502298670024565,0.34730487222017553,0.08988506394081466
all_documents,f3,"Boldrewood, Rolf",15,282371,0.03999987510623515,0.019267439962501225,"Becke, Louis",0.48168750305667407,-0.020732435143733925,0.34730487222017553,0.11517222563142461
all_documents,f3,"Bone, Jesse F. (Jesse Franklin)",12,30232,0.264262598878274,0.027355847984504335,"Raine, William MacLeod",0.1035176680340797,-0.2369067508937697,0.34730487222017553,0.7608951673754335
all_documents,f3,"Boothby, Guy",16,207040,0.06616445559598359,0.010028267115880129,"Murray, David Christie",0.15156577690467507,-0.05613618848010346,0.34730487222017553,0.1905082850494488
all_documents,f3,"Borrow, George",39,607603,0.2727965462312911,0.022408641444786714,"Marryat, Frederick",0.08214415378187193,-0.2503879047865044,0.34730487222017553,0.7854670868491315
all_documents,f3,"Boswell, James",12,449450,0.25786514471067923,0.07716019580006413,"Chesterton, G. K. (Gilbert Keith)",0.2992269307534242,-0.18070494891061512,0.34730487222017553,0.7424748839895469
all_documents,f3,"Bourrienne, Louis Antoine Fauvelet de",16,67958,0.04380933657276,0.02421029605699415,"Warner, Charles Dudley",0.5526286849102334,-0.019599040515765852,0.34730487222017553,0.12614086376820788
all_documents,f3,"Bowen, Robert Sidney",15,145321,0.030682910965361382,0.04855836104595462,"Fyfe, H. B. (Horace Bowne)",1.5825865121067957,0.01787545008059324,0.34730487222017553,0.08834575446413492
all_documents,f3,"Bower, B. M.",29,296092,0.05214729787201005,0.019031254739925382,"Hough, Emerson",0.36495188660849803,-0.03311604313208467,0.34730487222017553,0.150148477729823
all_documents,f3,"Braddon, M. E. (Mary Elizabeth)",30,538823,0.05040056087431976,0.014536496949503055,"Trollope, Anthony",0.2884193488590666,-0.035864063924816704,0.34730487222017553,0.14511907233587004
all_documents,f3,"Brady, Cyrus Townsend",13,172126,0.24179106131056313,0.01176267689207346,"Verne, Jules",0.04864810480717131,-0.23002838441848966,0.34730487222017553,0.696192540475731
all_documents,f3,"Brame, Charlotte M.",11,153903,0.026127833264560765,0.014033376121194964,"Carey, Rosa Nouchette",0.5371044731914122,-0.012094457143365801,0.34730487222017553,0.07523025259489279
all_documents,f3,"Brand, Max",14,195218,0.07122878680987671,0.01357647017377047,"Rice, Alice Caldwell Hegan",0.19060369805270827,-0.05765231663610624,0.34730487222017553,0.20509008800982467
all_documents,f3,"Brandes, Georg",11,205509,0.07092801908833744,0.03283082560756282,"Ashton, John",0.4628752646633709,-0.03809719348077462,0.34730487222017553,0.2042240831086651
all_documents,f3,"Brazil, Angela",27,329223,0.04834300053555289,0.02279317560149428,"Hough, Emerson",0.47148864052680173,-0.02554982493405861,0.34730487222017553,0.13919470874830003
all_documents,f3,"Brereton, F. S. (Frederick Sadleir)",18,321255,0.08397360502792178,0.014028042053197779,"Frederic, Harold",0.1670529930033772,-0.069945562974724,0.34730487222017553,0.24178642957443547
all_documents,f3,"Bridges, Robert",11,76571,0.52259019917182,0.05255874409285752,"Shakespeare, William",0.10057353577650424,-0.4700314550789625,0.34730487222017553,1.504701606490915
all_documents,f3,"Brinton, Daniel G. (Daniel Garrison)",18,110333,0.19332125465012673,0.034671478376696145,"Walsh, James J. (James Joseph)",0.17934643782156634,-0.15864977627343058,0.34730487222017553,0.5566327169967539
all_documents,f3,"Browning, Robert",10,96085,0.20522320137049543,0.10600979367650437,"Nietzsche, Friedrich Wilhelm",0.5165585224699901,-0.09921340769399106,0.34730487222017553,0.590902166326055
all_documents,f3,"Buchan, John",11,141896,0.14120698199641565,0.03234449499785436,"Adams, Andy",0.22905733513003898,-0.1088624869985613,0.34730487222017553,0.40657932926117096
all_documents,f3,"Buchanan, Robert Williams",10,83453,0.09800740490107379,0.008721880693879185,"Fleming, May Agnes",0.08899205833153966,-0.0892855242071946,0.34730487222017553,0.28219415487768207
all_documents,f3,"Buck, Charles Neville",11,154394,0.06845151184530988,0.031394252908249244,"Garrett, Randall",0.4586349090316008,-0.03705725893706064,0.34730487222017553,0.1970934395700465
all_documents,f3,"Buffon, Georges Louis Leclerc, comte de",10,107973,0.03586176868411902,0.05236487997509721,"Hume, David",1.4601867642486468,0.016503111290978187,0.34730487222017553,0.10325731526560412
all_documents,f3,"Bunyan, John",14,581370,0.20460352292514083,0.14430373703330188,"Moore, Thomas",0.7052847134313465,-0.06029978589183896,0.34730487222017553,0.5891179171118321
all_documents,f3,"Burgess, Gelett",11,73049,0.5151255029908349,0.013423175775998011,"Glyn, Elinor",0.026058068758123273,-0.5017023272148369,0.34730487222017553,1.483208397561059
all_documents,f3,"Burgess, Thornton W. (Thornton Waldo)",37,125332,0.08096128377259931,0.029775601687752014,"Curwood, James Oliver",0.36777580962506085,-0.0511856820848473,0.34730487222017553,0.23311300891072306
all_documents,f3,"Burke, Edmund",15,273372,0.0837421685989419,0.03720186996750193,"Schopenhauer, Arthur",0.44424297328230383,-0.04654029863143997,0.34730487222017553,0.24112005127832806
all_documents,f3,"Burnett, Frances Hodgson",41,358626,0.24234674783323196,0.016688675480451234,"Butler, Ellis Parker",0.06886279939657101,-0.22565807235278074,0.34730487222017553,0.6977925368106991
all_documents,f3,"Burney, Fanny",14,369826,0.15771278922918303,0.029805720918825204,"Lytton, Edward Bulwer Lytton, Baron",0.1889873425262457,-0.1279070683103578,0.34730487222017553,0.45410474152288965
all_documents,f3,"Burroughs, Edgar Rice",19,166014,0.33510813109388143,0.011876537173158522,"White, Stewart Edward",0.035440910175442084,-0.3232315939207229,0.34730487222017553,0.9648817448245819
all_documents,f3,"Burroughs, John",23,180001,0.09716077137170982,0.014900613149946982,"Mitton, G. E. (Geraldine Edith)",0.1533603834096934,-0.08226015822176284,0.34730487222017553,0.279756430569492
all_documents,f3,"Burton, Richard Francis, Sir",20,466765,0.20037489750888576,0.08295483656041198,"Lang, Andrew",0.4139981484294124,-0.11742006094847378,0.34730487222017553,0.5769423740818044
all_documents,f3,"Butler, Ellis Parker",22,117977,0.23581166857629407,0.012606786851762145,"Speed, Nell",0.05346125120896369,-0.22320488172453193,0.34730487222017553,0.6789759874914746
all_documents,f3,"Butler, Samuel",18,205129,0.12980438388159485,0.016906392833647647,"Huxley, Thomas Henry",0.1302451606647534,-0.1128979910479472,0.34730487222017553,0.3737476616777917
all_documents,f3,"Byron, George Gordon Byron, Baron",12,413087,0.2728006351283099,0.042794625557902435,"Lamb, Charles",0.15687142934170326,-0.23000600957040745,0.34730487222017553,0.7854788600701422
all_documents,f3,"Cabell, James Branch",13,153424,0.20036172089532078,0.02966845747993152,"Bacon, Josephine Daskam",0.14807447923364483,-0.17069326341538926,0.34730487222017553,0.5769044344655797
all_documents,f3,"Cable, George Washington",14,239305,0.10687494565374932,0.023572056139935967,"Tarkington, Booth",0.22055736258621458,-0.08330288951381334,0.34730487222017553,0.30772659470782043
all_documents,f3,"Caine, Hall, Sir",17,361429,0.18045280470257208,0.020441235966091154,"Bacon, Josephine Daskam",0.11327746332224115,-0.16001156873648092,0.34730487222017553,0.5195804007845107
all_documents,f3,"Cannon, Richard",26,132228,0.04779515125746624,0.04811434290101308,"Maspero, G. (Gaston)",1.0066783268835662,0.0003191916435468442,0.34730487222017553,0.13761727830632414
all_documents,f3,"Carey, Rosa Nouchette",11,288341,0.05604304166758501,0.017341287554526102,"Brame, Charlotte M.",0.30942802243648043,-0.03870175411305891,0.34730487222017553,0.1613655498390367
all_documents,f3,"Carleton, William",21,426368,0.29010540319531186,0.016053542371974594,"Lever, Charles James",0.05533692994048317,-0.27405186082333727,0.34730487222017553,0.8353047319514659
all_documents,f3,"Carlyle, Thomas",35,559546,0.14444427250847106,0.07560139768316593,"Jameson, Mrs. (Anna)",0.5233949146632465,-0.06884287482530513,0.34730487222017553,0.41590050719731897
all_documents,f3,"Carroll, Lewis",19,129994,0.37260208758662383,0.14753346238198234,"Quiller-Couch, Arthur",0.3959544707265851,-0.2250686252046415,0.34730487222017553,1.0728386423280898
all_documents,f3,"Carter, Herbert, active 1909-1917",12,126057,0.06142192937224445,0.017674939075785764,"Douglas, Alan, Captain",0.2877626811210651,-0.04374699029645869,0.34730487222017553,0.17685305990555103
all_documents,f3,"Casanova, Giacomo",32,197400,0.07798848869974837,0.025648360307710852,"Henty, G. A. (George Alfred)",0.32887366758004133,-0.05234012839203751,0.34730487222017553,0.22455339656250833
all_documents,f3,"Castlemon, Harry",38,456572,0.08311846475779246,0.013261078341914728,"Stacpoole, H. De Vere (Henry De Vere)",0.15954431281373596,-0.06985738641587773,0.34730487222017553,0.23932421168309762
all_documents,f3,"Catherwood, Mary Hartwell",20,88407,0.09232874074713467,0.014332596233195364,"Rinehart, Mary Roberts",0.15523439524046756,-0.0779961445139393,0.34730487222017553,0.26584349409472846
all_documents,f3,"Cawein, Madison Julius",19,85789,0.09343237728153177,0.10173212051514599,"Goethe, Johann Wolfgang von",1.0888315536337614,0.008299743233614224,0.34730487222017553,0.26902121091552056
all_documents,f3,"Cervantes Saavedra, Miguel de",47,172891,0.1158821631375108,0.02871336780725263,"James, G. P. R. (George Payne Rainsford)",0.2477807371716051,-0.08716879533025818,0.34730487222017553,0.3336612077933844
all_documents,f3,"Chadwick, Lester",16,208345,0.03665661209190718,0.004708418739828199,"Appleton, Victor",0.1284466422598747,-0.031948193352078984,0.34730487222017553,0.10554591951899987
all_documents,f3,"Chambers, Robert W. (Robert William)",43,848955,0.0671426101846221,0.03529703997947938,"Rohmer, Sax",0.5257025290262484,-0.03184557020514272,0.34730487222017553,0.19332469986789225
all_documents,f3,"Chapman, Allen",25,260481,0.08719134268411644,0.005708252612430295,"Webster, Frank V.",0.06546811227704792,-0.08148309007168614,0.34730487222017553,0.25105130868662584
all_documents,f3,"Chase, Josephine",32,335447,0.06813664359154409,0.021584888733002475,"Hayes, Clair W. (Clair Wallace)",0.3167882595215067,-0.046551754858541614,0.34730487222017553,0.19618683480014223
all_documents,f3,"Chekhov, Anton Pavlovich",23,268031,0.3055234916366926,0.05101462878453573,"Walpole, Hugh",0.16697448864324577,-0.2545088628521569,0.34730487222017553,0.8796982595827351
all_documents,f3,"Chesterfield, Philip Dormer Stanhope, Earl of",12,52888,0.16578469603685927,0.05578412889990748,"Lee, Vernon",0.33648539481294987,-0.1100005671369518,0.34730487222017553,0.47734630089427393
all_documents,f3,"Chesterton, G. K. (Gilbert Keith)",37,223598,0.3053053690347927,0.034805965862991665,"Seton, Ernest Thompson",0.11400377914423498,-0.27049940317180104,0.34730487222017553,0.8790702159837337
all_documents,f3,"Cholmondeley, Mary",11,133454,0.035774049541564754,0.01980869844426585,"Churchill, Winston",0.5537169735634971,-0.015965351097298904,0.34730487222017553,0.10300474425502913
all_documents,f3,"Church, Alfred John",12,139674,0.12461616528337922,0.01710934263998985,"Hale, Edward Everett",0.13729633391529036,-0.10750682264338937,0.34730487222017553,0.35880914795914015
all_documents,f3,"Churchill, Winston",62,460412,0.18917638379323234,0.02207638250933704,"London, Jack",0.11669734914409971,-0.1671000012838953,0.34730487222017553,0.544698329694906
all_documents,f3,"Cicero, Marcus Tullius",14,271880,0.23485341180338112,0.049773309933944875,"Swift, Jonathan",0.2119335186648896,-0.18508010186943624,0.34730487222017553,0.6762168647449746
all_documents,f3,"Cobb, Irvin S. (Irvin Shrewsbury)",24,177113,0.18309195195124164,0.022549677105112242,"Aldrich, Thomas Bailey",0.12316039489882843,-0.1605422748461294,0.34730487222017553,0.5271793360709597
all_documents,f3,"Cody, H. A. (Hiram Alfred)",12,194353,0.048052778892471386,0.021947193535548686,"Samachson, Joseph",0.45673099540528833,-0.0261055853569227,0.34730487222017553,0.13835906932514355
all_documents,f3,"Coleridge, Samuel Taylor",18,310884,0.2168015057259017,0.024615422753910366,"Lamb, Charles",0.11353898429576041,-0.19218608297199133,0.34730487222017553,0.6242397474587094
all_documents,f3,"Collingwood, Harry",33,465840,0.039395579734576185,0.027772541397515484,"Cooper, James Fenimore",0.7049659272596122,-0.011623038337060701,0.34730487222017553,0.11343226912636335
all_documents,f3,"Collins, Wilkie",35,760057,0.14880875346650171,0.027539173144483762,"Williamson, A. M. (Alice Muriel)",0.18506420155372846,-0.12126958032201796,0.34730487222017553,0.4284672210764833
